id,PW_bemerkung_extern,PW_Abbildung,project_id
16432,"Article publié dans la rubrique ""Les Arts"".

Illustrations :
- Paul Klee, Kanalhaufen, 1910.
- Catalogue ""Der Blaue Reiter. München und die Kunst des 20. Jahrhunderts. Der Weg von 1908-1914"", Haus der Kunst, München, 1949.",-1,14
16435,"Article publié dans la rubrique ""Les Arts"".

Illustrations :
- Kandinsky, Trente, 1937 (époque parisienne).",-1,14
16436,"Illustrations : 
- Max Ernst, dessin exécuté spécialement pour Combat.",-1,14
16441,"Illustrations :
- Hans Hartung, peinture.
- Henri Nouveau, Composition",-1,14
16447,"Illustrations : 
- Wilhelm Lehmbruck, La Femme à genoux, sculpture.",-1,14
16448,"L'article présente trois belles illustrations en couleur de gouaches de Wols, issues de la collection de l'écrivain.",-1,14
16452,"Article publié dans la rubrique ""Toutes les expositions"".

Illustrations : 
- Albrecht Dürer, Portrait de Kath, peinture, Collection Furleger.
- André Derain, Madame Paul Guillaume, peinture.",-1,14
16453,"Article publié dans la rubrique ""De l’étranger"".

Illustrations : 
- Horst Strumpel, Arno Mohr, Rene Graetz, Hommage aux ouvriers de la métallurgie, 1949, fresque pour la maison des expositions de Dresde.",-1,14
16455,"Article publié dans la rubrique ""Toutes les expositions"".

Illustrations :
- Max Ernst, L'Europe après la pluie. Galerie René Drouin.",-1,14
16456,"Illustrations : 
- Hans Hirtz, Le Portement de Croix, Staatliche Kunsthalle, Karlsruhe.
- Lucas Moser, Retable de Sainte Madeleine, le repas chez Simon le Pharisien, Eglise de Tiersenborn (Bade).
- Martin Schongauer, La Sainte Famille, Kunsthistoriches Museum, Vienne. 
- Conrad Witz, L'annonciation, vers 1445, Germanische Nationalmuseum Nuremberg.
- Rueland Fruehauf, L'Anelon, Portrait de John Seyfried, vers 1500.
- Maître du retable de Imhof (Ecole de Nuremberg, 1413-1422), Le retable de Imhof, Germanisches Nationalmuseum Nuremberg.",-1,14
16460,"Illustrations : 
- Portrait photographique de Jean Arp.",-1,14
16462,"Article publié dans la rubrique ""L'art à l'étranger"".

Illustrations : 
- Jan Van Eyck, L'homme à l'œillet, Gemälde Galerie, Berlin.
- Rembrandt, Portrait de Hendrickje Stoffels, Gemälde Galerie, Berlin.",-1,14
16468,"Illustrations : 
- Hans Hartung, Peinture, 1958, 92 x 73 cm. Collection particulière, Pavillon français.",-1,14
16470,"Illustration : 
- Antoine Watteau, L'Enseigne de Gersaint, peinture, Musées de Berlin.",-1,14
16471,"Illustrations : 
- Norbert Kricke, Flächenbahn, 1959,  acier, 115x243 cm, Collection G.W.Staempfli, New York.
- Willi Baumeister, Blocksberg, 1952, huile, 100x130 cm, Collection Frau Grobe, Isernberg bei Hannover.
- Wols, Das Blaue Gespent, Huile, 73x92 cm, Collection Dr R. Jucker, Milan.",-1,14
16472,"Illustrations : 
- Vassily Kandinsky, Aufrecht, 1930, 70 x 49 cm.
- Arp, Composition géométrique, 1915. Collection François Arp, Paris.",-1,14
16474,"Illustrations : 
- Wols, Composition, vers 1946, huile, 162 x 130 cm. Collection particulière. 
- Wols, gouache, 1942-43, 22,8 x 15 cm. Collection particulière, Paris.
- Wols, gouache. Collection particulière, Paris. 
- Wols, peinture. Collection particulière.
- Wols, gouache. Collection particulière, Paris. 
- Wols, gouache, 1943, 12,5 x 24,3 cm. Collection particulière, Paris. 
- Wols, gouache. Collection particulière, Paris. 
- Wols, La Caravelle d'Epinal, 1951, gouache, 14,5 x 20 cm. Collection particulière.
- Wols, gouache. Collection particulière, Paris. 
- Deux photographies : ""Wols devant sa maison de Champigny, en août 1951, un an avant sa mort. Près de lui sa femme ; à droite, une amie."" et ""Wols au bord de la mer à Cassis en 1941"".",-1,14
16475,"Illustrations : 
- Willi Baumeister, peinture, 1953.",-1,14
16477,"Illustrations : 
- Kurt Schwitters, construction, 1923.
- Jean Arp, papier déchiré et coloré, 1948. 
- Sophie Taeuber-Arp, collage, 1926.",-1,14
16479,"Illustrations :
- Vassily Kandinsky, En Hauteur, 1939. gouache, 50 x 25 cm. Collection Cardazzo, Venise. 
- Vassily Kandinsky, Devenir, 1925, huile sur carton, 75 x 58 cm. Photo Galerie Maeght, Paris.",-1,14
16480,"Illustrations : 
- Paul Klee, dessin. Collection particulière, Milan.
- Paul Klee, Voie principale et voies secondaires, 1929 (Biennale de Venise, 1954).
- Paul Klee, Ad Parnassum, 1932 (Biennale de Venise, 1954).",-1,14
16481,"Illustrations :
- Hans Hartung, Composition, 1951, collection Cavalleni, Brescia.",-1,14
16482,"Illustrations : 
- Maitre Francke, Groupe de Femmes (fragment). Hambourg Kunsthalle. 
- Matthias Grünewald, Le Christ aux outrages (détail). Munich, Vieille Pinacothèque. 
- Altdorfer, Les funérailles de Saint Florian (1518-1520). Musée germanique de Nuremberg.",-1,14
16483,"Illustrations : 
- Hans Barlach.",-1,14
16484,"Illustrations : 
- Henri Vuillard, Portrait du Sénateur Heinrich Roscher, 1913, Hambourg.  
- Pierre Bonnard, Portrait de Herr Franz Stuhlmann, 1913, Hambourg. 
- Pierre Bonnard, Fête de nuit sur l'Alster, 1913.
- Jean-Baptiste Corot, Le moine, 1874, Hambourg.
- Karl Hofer, Les amies, Hambourg.
- Edgar Degas, Scène de Ballet, vue de l'orchestre, Hambourg.",-1,14
16486,"Illustrations : 
- Vassily Kandinsky, Trait Blanc, 1920, 98 x 80 cm. Galerie Maeght, Paris.
- Vassily Kandinsky, Impression n° 5, 105 x 157 cm. Galerie Maeght, Paris.
- Vassily Kandinsky, Sans titre, 1912, huile sur verre, 29 x 53 cm. Galerie Maeght, Paris.
- Une photographie de ""Wassili et Nina Kandinsky à la fin de l'époque dramatique"".",-1,14
16488,"Illustrations : 
- Max Ernst, Deux lignes ambiguës, 1921, papier collé. Collection Arp.
- Max Ernst, Demi monde des deux mondes, Cologne, 1920.
- Max Ernst, Dada in usum delphini, 1920.
- Max Ernst, L'ascaride de sable quirattache sa sandale. Collection Penrose, Londres. 
Max Ernst, La mer, le soleil, tremblement de terre, 1929, papier collé. Photo J. Bucher. 
- Max Ernst, collage. Collection Douglas Cooper.
- Max Ernst, collage, Museum of Mowuert, Editions Jeanne Bucher.
- Max Ernst, Les diamants conjugaux, (Histoire naturelle, H.XXV). 
- Max Ernst, collage. Galerie Berggruen, Paris. 
- Max Ernst, Une semaine de bonté, Editions Jeanne Bucher, Paris. 
- Max Ernst, Une semaine de bonté (Détail).",-1,14
16489,"Article publié dans la rubrique ""Expositions"".

Illustrations :
- Wols, La ville. Photo Galerie Drouin.",-1,14
16491,"Illustrations : 
- Paul Klee, Dynamisme d'une tête, 1935. Photo Galerie Louise Leiris. 
- Paul Klee, Le vase, 1938. Photo galerie Louise Leiris.",-1,14
16492,"Illustrations :
- Vassily Kandinsky, Ambiguité, 1939, photographie, Galerie Drouin.",-1,14
16493,"Illustrations :
- Helmut Kolle, Portrait.",-1,14
16496,"Illustrations : 
- Kurt Schwitters, Bas relief, 1920, collage, Collection Tristan Tzara, Paris, Photo Facchetti.
- Jean Arp, La Trousse des naufragés, 1920, Collection Tristan Tzara, Paris, Photo Facchetti.
- Kurt Schwitters, collage, 1919, Museum of Modern Art, New York.",-1,14
16497,"Illustrations : 
- Paul Klee, Un croisé, 1929, aquarelle. Collection F.C. Schang.
- Paul Klee, Profil pointu, 1924, aquarelle. Collection Nelson Rockefeller.
- Paul Klee, Le brutal timide, peinture. Collection Hans Arnhold, New York [reproduction en couleurs, quadrichromies, face à la page 34].
- Paul Klee, La machine à gazouiller, 1922, aquarelle. Museum of Modern Art, New York. 
- Paul Klee, Animaux dormants, 1939. Berggruen, Paris.
- Paul Klee, Un marin sent sa dernière heure venue, 1938, dessin. Collection Félix Klee. 
- Paul Klee, La catastrophe du Sphinx, 1937. Galerie Leiris, Paris. 
- Paul Klee, Affiche des comédiens, 1938, gouache. Berggruen, Paris",-1,14
16498,"Illustrations : 
- Hans Hartung, peinture, Galerie de France.",-1,14
16500,"Illustrations : 
- Vassily Kandinsky, Le vert vide, 1930, peinture sur carton, 49 x 35 cm. Photo Galerie Maeght, Paris.
- Vassily Kandinsky, gouache sur fond noir, 1940, 30 x 50 cm.
- Vassily Kandinsky, Parties diverses 1940, peinture, 74 x 101 cm. Collection Nina kandinsky [reproduction en couleurs, quadrichromies, face p.28] 
- Vassily Kandinsky, Huit fois, huile sur carton, 40 x 24,5 cm. Photo Galerie Maeght, Paris. 
- Vassily Kandinsky, Situation assurée, peinture, 70 x 60 cm. Photo Galerie Maeght, Paris.
- Vassily Kandinsky, gouache sur fond gris, 1940, 33 x 51 cm. 
- Vassily Kandinsky, Vert, 1931, huile sur carton, 70 x 60 cm.
- Vassily Kandinsky, gouache sur rouge-brun, 1940, 31,5 x 48 cm.
- Vassily Kandinsky, Contrastes réduits, 1941, 100 x 81 cm, huile et Ripolin. Photo Galerie Maeght.
Deux reproductions en noir et blanc sur carton font suite à cet article, la première, reproduite également en couverture, s'intitule Dessin à la plume, Paris, 1933 ; la seconde n'est ni titrée, ni datée.",-1,14
16502,"Illustrations : 
- Jean Arp, Configuration, 1955, pochoir en couleurs (28).
- Jean Arp, Papier coupé au massicot, 1918. Collection Berggruen, Paris. 
- Jean Arp, Collage à la fleur, 1915. Collection D.H. Kahnweiler, Paris.
- Jean Arp, Selon les lois du hasard, 1916, papier collé. Museum of Modern Art, New York. 
- Jean Arp, Papier déchiré, 1933. Collection Berggruen, Paris. 
- Jean Arp, Dessin déchiré, 1944. Collection Berggruen, Paris.
- Jean Arp, Configuration, 1942. Collection Berggruen, Paris. 
- Jean Arp, Procédé compliqué, 1941.
- Jean Arp, Dessin déchiré et recollé, 1942. Collection particulière,",-1,14
16503,"Illustrations :
- Vassily Kandinsky, Petites joies, 1913, huile sur toile. Salomon R. Guggenheim Museum. 
- Vassily Kandinsky, L'un sans l'autre, 1928, aquarelle. Galerie Maeght.",-1,14
16504,"Illustrations : 
- Vassily Kandinsky, Trente, 1937, peinture. Galerie Maeght, Paris. 
- Hans Arp, Signes runiques, 1937, bronze. Collection particulière. 
- Hans Hartung, T 55-23, 1955, peinture. Galerie de France.",-1,14
16505,"Illustrations : 
- Max Ernst, La parole est au corbeau, 1957, peinture. Galerie Edouard Loeb, Paris. 
- Max Ernst, Pour les amis d'Alice, 1957, peinture. Galerie Edouard Loeb, Paris. 
- Max Ernst, Mes douces colombes, 1957, peinture.",-1,14
16506,"Illustrations :
- Max Ernst, Le grand amoureux, 1936, peinture. Collection Urvader, Bruxelles.
- Max Ernst, Petite féerie nocturne, 1952, peinture. Photo E. Loeb.",-1,14
16507,"Illustrations : 
- Willi Wendt, peinture, 1957. Photo Robert David, Paris.",-1,14
16508,"Illustrations : 
- Vassily Kandinsky, Improvisation, 1913. Collection particulière, Munich.
- Max Ernst, Le rouge et le vert, peinture, 1957.
- Paul Klee, Umschlingend, 1934. Galerie Leiris.",-1,14
16509,"Illustrations : 
- Une salle de l'exposition Sonia Delaunay au Musée de Bielefeld.",-1,14
16510,"Illustrations : 
- Hans Hartung, P. 57-31, pastel, Galerie de France.
- Hans Hartung, P. 57-60, pastel, Galerie de France.
- Hans Hartung, P. 58-213, pastel.
- Hans Hartung, P. 58-16, pastel, Galerie de France.
- Hans Hartung, T. 1956-18, peinture, 162 x 114 cm, Collection Pietro Campilli, Rome,
- Hans Hartung, P. 58-89, pastel, Galerie de France.",-1,14
16511,"Illustrations : 
- Hans Richter, Tête Dada, 1918.
- Hans Richter, La marche du matin, Abstraction, 1926.
- Hans Richter, Rythm 21.
- Hans Richter, Dreams that money can buy.
- Hans Richter, Dreams. 
- Les nus descendants l'escalier de Marcel Duchamp.
- Max Ernst, Joe Maison et Julien Lévy dans le même film.",-1,14
16512,"Illustrations : 
- Paul Klee, La lettre, 6 x 8,5 cm [C'est la première aquarelle de Klee, réalisée à l'âge de 10 ans].
- Vassily Kandinsky, Composition, 1927, The Salomon R. Guggenheim Museum, New York.",-1,14
16513,"Illustrations : 
- Hans Hartung, peinture, 1956.
- Hans Hartung, peinture, 1935.
- Vue de l'exposition avec des œuvres de 1938, 1955, 1946, 1956.",-1,14
16514,"Illustrations : 
- Hans Hartung, Peinture, 1946, collection Gildas Fardel, Paris.",-1,14
16515,"Illustrations : 
- Sculptures de Picasso.
- Une salle Cassel, une salle Hermanns (Allemagne), sculpture en pierre.",-1,14
16516,"Illustrations : 
- Ernst Wilhelm Nay, peinture.
- Franz Winter, peinture, 1912. Collection Cavellini, Brescia.
- Brigitte Meyer-Denninghoff, sculpture, 1959.",-1,14
16519,"Illustrations : 
- Vassily Kandinsky, Composition n°9, 1936, peinture, 195x114 cm. Musée National d'Art Moderne, Paris.
- Vassily Kandinsky, gouache. Collection Peissi.
- Vassily Kandinsky, Milieu accompagné, 1937, peinture. Collection Maeght, Paris. 
- Vassily Kandinsky, Opus 727, gouache. Collection Peissi.",-1,14
16520,"Illustrations : 
- Kandinsky en 1937. Photo Lipnitzki, Paris.
- Kandinsky, reproduction sans titre, non dateé, gravure sur bois, entre les pages 12 et 13.",-1,14
16521,"Illustrations : 
- Exposition surréaliste, mars 1938 : le couloir aux mannequins et la veuve de Max Ernst.
- Exposition surréaliste, mars 1938 : le plafond et le brasero de la grande salle.
- Exposition surréaliste, mars 1938 : l'ultra-meuble de Kurt Seligmann.
- Max Ernst à Truro, Angleterre, été 1937. Photo Man Ray.",-1,14
16522,"Illustrations : 
-  Man Ray, photo de Jean Arp en 1937. 
- Wiking Eggeling, Symphonie, 1919, dessin.
- Jean Arp, Masque d'oiseau, 1921, relief sur bois, projet 1918.
- Jean Arp, Sans titre, non daté, gravure sur bois [entre les pages 25 et 26].",-1,14
16523,"Illustrations : 
- Otto Freundlich, Tête, 1912, plâtre, Paris.
- Max Bill, Construction aux éléments égaux, 1938-1939.
- Max Bill, Construction aux éléments égaux, 1938-1939.
- Sophie Taeuber-Arp, Relief, 1938.",-1,14
16524,"Illustrations : 
- Henri Goetz, peinture, 1950.",-1,14
16526,"Illustrations : 
- Karl Hartung, Sculpture Heinz Trökes, 1948.
- Henri Goetz, 1950.",-1,14
16527,"Illustrations : 
- Kandinsky dans son atelier de Munich, en 1912.
- Vassily Kandinsky, Vieille Ville, 1902, 53 x 79 cm, Collection Nina Kandinsky, Paris, photographie Scheidegger. 
- Vassily Kandinsky, Paysage, 1910, Collection Nina Kandinsky, Paris. 
- Vassily Kandinsky, Paysage avec un Village, 97 x 70 cm, Collection Nina Kandinsky, Paris. 
- Vassily Kandinsky, La rue, 1908, 69 x 50 cm, Collection Nina Kandinsky, Paris. 
- Vassily Kandinsky, Aquarelle, 1918, 24 x 34,5 cm, Collection Hilla Rebay, New York. 
- Vassily Kandinsky, Cinq parties, 1944, Collection Maeght, photographie Vaux. 
- Vassily Kandinsky, La petite Emouvante, 1938, 22 x 35 cm, Collection Nina Kandinsky, Paris.
- Vassily Kandinsky, Grilles et autres, 1937, 38 x 46 cm, Collection Vittorio De Sica, Rome, reproduction en couleurs (24).
Vassily Kandinsky, Composition n° 10, 1929, 195 x 130 cm, Collection Nina Kandinsky, Paris.
- Vassily Kandinsky, Composition n° 9, 1936, 145 x 114 cm, Musée d'Art Moderne, Paris.
- Vassily Kandinsky, L'Elan tempéré (dernier tableau peint en 1944), Collection Nina Kandinsky, Paris.
- Vassily Kandinsky, Tension Tranquille, 1935, 81 x 100 cm, Collection H. Ruff, Berne.",-1,14
16528,"Illustrations : 
- Hans Hartung, Peinture n°2, 1951. Photo Galerie carré.",-1,14
16536,"Illustrations : 
- Lucas Cranach le vieux, Lucrèce, peinture, Berlin.
- Jean Fouquet, Etienne Charle présenté par Saint Etienne (détail), peinture, Berlin. 
- Conrad Witz, Salomon et la reine de Saba, peinture, Berlin. 
- H. Van Rjin Rembrandt, Portrait de Hendrickje Staffelg, peinture, Berlin. 
- H. Van Rjin Rembrandt, L'homme au casque d'or, peinture, Berlin (actuellement atelier de Rembrandt).
- Jan van Eyck, Portrait de Giovanni Arnolfini, peinture, Berlin. 
- Rogier van der Weyden, Portrait de Jeune femme, peinture, Berlin. 
- Pieter Bruegel, Deux singes, peinture, Berlin.
- Jean-Baptiste Siméon Chardin, Jeune dessinateur taillant son crayon, peinture, Berlin. 
- Antoine Watteau, L'enseigne de Gersaint, peinture, Berlin. 
- Petrus Christus, Portrait de jeune fille, peinture, Berlin.",-1,14
16537,"Illustrations :
- Vassily Kandinsky, Le lien vert, 1944, 57 x 46 cm. Collection Nina Kandinsky, Paris. 
- Vassily Kandinsky, Autour du cercle, 1940. Museum of Non-Objective Painting, New York.
- Vassily Kandinsky, Un conglomérat, 1943, 42 x 58 cm. Collection Nina Kandinsky, Paris.",-1,14
16539,"Illustrations : 
- Jean Arp, Configuration aux mouvements de serpent, pierre calcaire, 1950.
- Jean Arp, lithographie originale.",-1,14
16540,"Illustrations : 
- Vassily Kandinsky, Sur blanc, 1923, 98 x 105 cm. Collection Nina Kandinsky, Paris. 
- Vassily Kandinsky, Moulin à vent (Hollande), tempera sur Carton, 1904, 34 x 50 cm. Collection Mme Nina Kandinsky, Paris.
- Vassily Kandinsky, Composition, 1930, 60 x 49 cm.
- Vassily Kandinsky, Signes aériens, Chacun pour soi, 1934, 70 x 60 cm.
- Hans Hartung, Peinture n° 30, 1948, 50 x 65 cm. Photo Galerie Louis Carré, Paris.",-1,14
16541,"Illustrations : 
- Paul Klee, Descente, 1932. Galerie Louise Leiris, Paris.
- Vassily Kandinsky, Trois triangles, gouache, 1938. Collection Cardazzo, Venise. 
- Paul Klee, Cet endroit de la gorge, gouache, 1933. Galerie Louise Leiris, Paris.
- Paul Klee, Croissance d'une plante, 1937, 40 x 53 cm. Collection Nina kandinsky, Paris. 
- Paul Klee, Le cygne, dessin, 1937.",-1,14
16542,"Illustrations : 
- Vassily Kandinsky, Lyrique, 1911, 130 x 94cm. Musée Boymans, Rotterdam.
- Day Schnabel, Marbre blanc.",-1,14
16543,"Illustrations : 
- Sophie Taeuber et Jean Arp, Composition horizontale-verticale, 1919, Museum of Modern Art, New York.
- Vassily Kandinsky, Noir-Blanc, 1931, 70x 49 cm.",-1,14
16544,"Illustrations : 
- Paul Klee, Surfaces entre-tendues, 1930,
- Max Bill, Illimité et limité, 1947, Photo Herdeg.
- Max Bill, Hexagone dans l'espace aux côtés d'égale longueur, 1947.
- Friedrich Vordemberge-Gildewart, Composition n° 179, 1950, 60 x 46 cm.
- Jean Arp, Symétrie-végétal, 1947, Collection Trix Dürst, Bâle.
- Max Bill, Surface hexagonale dans l'espace, 1951.",-1,14
16546,"Illustrations : 
- Hans Richter, Stalingrad, film-collage, détails, 1943.
- Hans Richter, Invasion,  film-collage, détails, 1945.",-1,14
16547,"Illustrations : 
- Jean Arp, Colonne, sculpture, 1948-1950.
- Jean Arp, Ali aux griffes, sculpture, 1950.",-1,14
16554,"Illustrations :  
- Auguste Renoir, Portrait de Sisley et de sa femme, peinture, Berlin. 
- Henri de Toulouse-Lautrec, Hélène V. dans l'atelier, peinture, Musée de l'Orangerie.
- Honoré Daumier, Le Drame, peinture, Musée de l'Orangerie.
- Auguste Renoir, La fin du déjeuner, peinture, Musée de l'Orangerie.",-1,14
16560,"Illustrations : 
- Hans Hartung, peinture, sans titre.",-1,14
16562,"Article publié dans la rubrique ""Beaux-arts"".

Illustrations : 
- Max Ernst, Composition, peinture.",-1,14
16563,"Article publié dans la rubrique ""Beaux-arts"".

Illustrations : 
- Albrecht Dürer, Danse des singes, dessins. Cabinet des estampe, Bâle.",-1,14
16565,"Article publié dans la rubrique ""Beaux-arts"".

Illustrations : 
- Vassily Kandinsky, Ardeur voilée, 1928.",-1,14
16566,"Article publié dans la rubrique ""Art"".

Illustrations : 
- Ernst Barlach, sculpture, bois sculpté.
- Gerhard Marcks, Jeune homme debout, bronze. 
- Oskar Kokoschka, Portrait du Prof. Farel, peinture. 
- Ernst-Ludwig Kirchner, Garçon, bois gravé.
- Karl Hofer, A la fenêtre, peinture.
- Käthe Kollwitz, La mère, dessin à la craie.
- Paul Klee, Château, gravure.
- W. Karol, Veisninpape, peinture, 1939. 
- Franz Marc, Gable ( Le cheval et le chien), aquarelle.",-1,14
16571,"Illustrations : 
- Une vignette contenant le titre, représentant deux branches de chêne, une hache et des épis de blés. 
- Une sculpture antique représentant une femme armée d'une lance devant une colonne cannelée,",-1,14
16572,"Illustrations : 
- Arno Breker, Fragment d'une statue d'homme, marbre,
- Vue d'une des salles d'exposition de la ""Maison de l'art allemand"".
- E. M. Fassold, Mère et enfant, sculpture en bronze.",-1,14
16573,"Illustrations :
- Emil Fahrenkamp, Immeuble Shell à Berlin. 
- Palais de Chaillot, Paris. Photo Garimond.
- Cité Universitaire de Rome.
- Albert Laprade, Musée de la Porte Dorée. Photo Johan.
- Boulevard Bratiano, Bucarest.",-1,14
16574,"Illustrations : 
- Rudolf Eisenmenger, Le travail des champs, triptyque, peinture.
- Paul Ploutké, La moisson, peinture. 
- Lotar Bechstein, fresque.",-1,14
16575,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Wassily Kandinsky, lithographie en couleurs, 1922.
- Wassily Kandinsky, lithographie en noir et blanc, 1924. 
- Wassily Kandinsky, lithographie en deux tons, 1925.",-1,14
16577,"Illustrations : 
- Arnold Bode, Tissus en matière plastique.
- Hugo Pott, série de couvert, affiches. 
- Heinrich Murmann, Johannisthal Kronach, fauteuils en osier.
- Fritz Vahle, Tapisserie exécutée par la Nürnberger Gobelin Manufaktur.",-1,14
16579,"Article publié dans la rubrique ""Les expositions à l'étranger"".",-1,14
16580,"Article publié dans la rubrique ""Les expositions à l'étranger"".

Illustrations : 
- Deux vues des salles de l'exposition Baumeister et André Bloc à la Galerie Del Fiore, Milan.",-1,14
16582,"Article publié dans la rubrique ""Tribune libre"".

Illustrations : 
- Jacques Villon, Les fenêtres, 1932-34, peinture. Photo Galerie Louis Carré.
- Hosiasson, peinture, 1955. Photo Marc Vaux.
- Jacques Germain, peinture, 1955. Photo Paul Farchetti.
- Bram Bogard, peinture, 1954.
-  MacDonald Wright, peinture, 1954.
- Macris, peinture, 1954. Coll. J. V. 
- Huguette Arthur Bertrand, peinture, 1954. Photo Larsen.",-1,14
16585,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Quatre vues de l'exposition, avec sculptures de Gilioli, peintures de Dumitresco et Hans Hartung.",-1,14
16586,"Article publié dans la rubrique ""Les expositions à l'étranger"".

Illustrations : 
- Wassily Kandinsky, le Chevalier Georges, peinture, 1910.
- Wassily Kandinsky, Incandescence voilée, peinture, 1928.",-1,14
16588,"Illustrations : 
- Nicolas Schoeffer, Tour spatiodynamique sonorisée de 50 m.
- Antoine Poncet, sculpture.
- Berto Lardera, sculpture.
- Saint-Maur, sculpture.
- Emile Gilioli, sculpture.
- Morice Lipsi, sculpture.
- Francesco Somaini, sculpture.",-1,14
16591,"Illustrations : 
- Jean Arp, Ver luisant, collage.
- Jean Arp, Nombrils, huile sur toile. Collection M. Hagenbach, Bâle.",-1,14
16595,,-1,14
16599,"Article publié dans la rubrique ""Les expositions à l’étranger"".

Illustrations : 
- Jean Leppien, peinture, 1955.",-1,14
16602,"Article publié dans la rubrique ""Les expositions"".",-1,14
16604,"Illustrations : 
- Hans Hartung, Nu couché, dessin, 1922. 
- Hans Hartung, encre de chine, 1927. 
- Hans Hartung, encre sur papier, 1922. 
- Hans Hartung, Nu couché, peinture, 1922. 
- Hans Hartung, encre sur papier, 1937. 
- Hans Hartung, encre de Chine, 1945. 
- Hans Hartung, peinture, 1947. 
- Hans Hartung, peinture, 1949, collection Friegerion, Paris. 
- Hans Hartung, peinture, 1956-10, collection Ph. Dotrémont, Bruxelles.",-1,14
16605,"Illustrations : 
- Wassily Kandinsky, Rouge-Bleu, aquarelle, 1913, collection N.K. Paris.",-1,14
16606,"Article publié dans la rubrique ""Les expositions à Paris"".

Illustrations : 
- Dada destructif : Man Ray, Cadeau, objet, 1921.
- Dada Constructif : Arp, Torse et nombril, relief, 1918.",-1,14
16608,"Illustrations : 
- Georges Braque, Mandoline et partition de valse, peinture, 1913, photo Kahnweiler. 
- Juan Gris, Le nuage, peinture, 1921. 
- André Masson, Combat stellaire, sable, 1955.
- Eugène de Kermadec, Aspiration, peinture, 1955.
- André Beaudin, Le tapis rouge, peinture, 1950.
- Elie Lascaux, Dourdan, peinture, 1956.",-1,14
16612,"Article publié dans la rubrique ""Les expositions à Paris"".

Illustrations : 
- Sophie Taeuber-Arp, relief, 1938.
- Tinguely, relief.
- Mortensen, mosaïque.
- André Bloc, collage.
- Arp, collage.
- Vasarely, collage.
- Magnelli, collage.
- Sonia Delaunay, gouache.",-1,14
16614,"Illustrations : 
- Wassily Kandinsky, Accompagnement noir, huile sur toile, 1924, 166 x 135 cm.
- Wassily Kandinsky, Dumpfes Rot, 1927, 66 x 76 cm, 
- Wassily Kandinsky, Tache rouge, huile sur toile, 1921, 131 x 181 cm.
- Wassily Kandinsky, Quadrat, huile sur toile, 1927, 73 x 60 cm.",-1,14
16616,"Illustrations : 
- Hartung, encre de chine, 1927. 
- Hartung, T. 1938-3, huile sur carton, collection Roberta Gonzales, Paris. 
- Hartung, encre de Chine, 1923. 
- Hartung, encre de Chine, 1927. 
- Hartung, T. 1938-33. 
- Hartung, encre de Chine, 1927. 
- Hartung, encre de Chine, 1922. 
- Hartung, encre de Chine, d'après Goya, 1922.
- Hartung, Paysage de montagne, aquarelle, 1921.
- Hartung, encre de Chine et pastel, 1937. 
- Hartung, dessin, 1922. 
- Hartung, aquarelle, 1922. 
- Hartung, aquarelle, 1922. 
- Hartung, aquarelle, 1922",-1,14
16618,"Illustrations : 
- La plage. Photo Hans Hartung.
- Hartung peignant des galets. Photo Jean Michalon.
- Le déjeuner à la Croix Valmer. Photo Hans Hartung.
- Hartung. Photo Michalon,",-1,14
16619,"Illustrations : 
- Francis Bott, Composition verticale, Zwemmer Gallery, Londres.
- Francis Bott, Dessin,
- Francis Bott, Epitaphe, Collection Allem, Bärmann.
- Francis Bott, huile sur toile, 1958, Collection Hans Arnhold, New York.
- Francis Bott, Composition, 1958, Collection Henry Gustin, Toronto.",-1,14
16620,"Illustrations : 
- Vassily Kandinsky, Mouvements, peinture, 1935, Galerie Maeght. 
- Heinz Trökes, Chorégraphie, 66x84 cm. Collection particulière.
- Hans Arp, Fantôme se regradant le nombril, 1924. Collection A. G.
- Max Ernst, Forêt, 1930.",-1,14
16626,"Article publié dans la rubrique ""Visites aux galeries parisiennes"".

Illustrations :
- Gildo Caputo et Myriam Prévot, photographies en noir et blanc.
- Les salles d'expositions du rez-de-chaussée.
- Les réserves de tableaux et les bureaux à l'étage supérieur. 
- Pierre Soulages, peinture, 1956.
- Alfred Manessier, Port néerlandais, peinture, 1956. 
- Hans Hartung, Peinture, T 1938-2, 1938. Collection Roberta Gonzalez, Paris.",-1,14
16627,"Article publié dans la rubrique ""Visites aux galeries parisiennes"".

Illustrations :
- Adrien Maeght, Aimé Maeght, L.G. Clayeux, photographiés dans leur bureau, photographie E.B. Weill. 
- Vue des salles d'expositions à l'étage supérieur.
- La librairie ""Pierre à feu"", au rez-de-chaussée.
- Fernand Léger, Les deux cyclistes, peinture, 1951.
- Chagall.
- Bazaine, Marrée basse à Midi, peinture, 1957.
- Eduardo Chillida, sculpture, 1957.
- Wassily Kandinsky, peinture, 1925. 
- Pablo Palazuelo, Rima III, peinture, 1957.
- Raoul Ubac, La roue, peinture, 1954.
- Wassily Kandinsky, K. 499, peinture, 1930.
- Wassily Kandinsky, Equilibre en rose, K. 583, peinture, 1933.",-1,14
16638,"Illustrations :
- Hans Hartung, peinture, photo Chevochon.",-1,14
